3,0,0.653881278539,212,36,343,358
3,0,0.678571428571,84,8,352,380
3,0,0.666037735849,109,85,269,353
3,0,0.770285714286,227,67,134,337
3,0,0.650142993327,150,70,297,341
3,0,0.69588080631,78,60,287,397
3,0,0.524475524476,304,51,357,225
3,0,0.658349328215,383,157,199,343
3,0,0.754010695187,147,87,97,282
3,0,0.807111111111,60,84,133,454
3,1,0.820367751061,169,102,152,580
3,1,0.880434782609,91,61,115,648
3,1,0.836895388076,177,45,100,372
3,1,0.857578065499,83,92,95,563
3,1,0.870208473436,200,61,132,647
3,1,0.823931623932,109,62,144,482
3,1,0.648769574944,288,19,138,145
3,1,0.817529880478,104,46,183,513
3,1,0.788593903638,181,57,158,401
3,1,0.757209302326,322,73,188,407
3,2,0.612813370474,286,48,369,330
3,2,0.775079197466,175,113,100,367
3,2,0.850194552529,141,53,101,437
3,2,0.764667106131,146,100,257,580
3,2,0.699159663866,104,54,304,416
3,2,0.773249738767,214,104,113,370
3,2,0.825581395349,84,48,192,568
3,2,0.766584766585,179,85,200,468
3,2,0.797960484385,161,112,205,626
3,2,0.830860534125,115,56,115,420
3,3,0.859408795963,139,42,153,596
3,3,0.765072765073,159,89,137,368
3,3,0.792297111417,169,49,102,288
3,3,0.694789081886,248,109,260,420
3,3,0.804224207961,208,65,176,495
3,3,0.810126582278,193,82,98,384
3,3,0.80420499343,226,39,110,306
3,3,0.797558494405,205,74,125,392
3,3,0.844507845934,218,126,92,592
3,3,0.866121935889,213,82,131,689
3,4,0.743271221532,276,53,195,359
3,4,0.86800276434,132,75,116,628
3,4,0.866868381241,200,109,67,573
3,4,0.662546353523,142,54,219,268
3,4,0.812234494477,246,50,171,478
3,4,0.74495412844,328,66,73,203
3,4,0.813668600903,295,104,185,631
3,4,0.805500982318,116,49,149,410
3,4,0.823529411765,143,64,137,469
3,4,0.790322580645,281,79,103,343
5,0,0.518404907975,121,50,264,169
5,0,0.687378640777,92,26,135,177
5,0,0.652087475149,56,40,135,164
5,0,0.640264026403,100,18,200,194
5,0,0.59649122807,138,45,185,170
5,0,0.728888888889,82,63,59,164
5,0,0.771159874608,122,37,109,246
5,0,0.579020979021,112,48,253,207
5,0,0.709219858156,53,54,151,250
5,0,0.708978328173,127,34,154,229
5,1,0.681660899654,239,44,140,197
5,1,0.713450292398,99,50,146,244
5,1,0.693032015066,99,26,137,184
5,1,0.786610878661,145,51,102,282
5,1,0.772222222222,88,106,58,278
5,1,0.807625649913,82,53,58,233
5,1,0.808571428571,117,34,100,283
5,1,0.816,90,26,66,204
5,1,0.752688172043,69,20,141,245
5,1,0.823889739663,81,40,75,269
5,2,0.825301204819,124,52,64,274
5,2,0.757383966245,159,98,132,359
5,2,0.784713375796,89,34,135,308
5,2,0.846153846154,75,81,71,418
5,2,0.671586715867,165,26,152,182
5,2,0.870159453303,97,18,39,191
5,2,0.667697063369,202,54,161,216
5,2,0.865921787709,59,38,58,310
5,2,0.662900188324,172,39,140,176
5,2,0.763754045307,47,31,115,236
5,3,0.868525896414,119,31,68,327
5,3,0.827027027027,38,26,102,306
5,3,0.720858895706,125,34,148,235
5,3,0.822485207101,120,20,40,139
5,3,0.844444444444,140,46,80,342
5,3,0.811940298507,113,52,74,272
5,3,0.732342007435,175,23,121,197
5,3,0.767857142857,146,34,122,258
5,3,0.811932555123,135,39,106,313
5,3,0.773333333333,140,85,51,232
5,4,0.861635220126,87,47,41,274
5,4,0.820512820513,104,43,62,240
5,4,0.847826086957,98,79,33,312
5,4,0.746812386157,144,32,107,205
5,4,0.690076335878,227,33,170,226
5,4,0.866574965612,35,47,50,315
5,4,0.805111821086,93,28,94,252
5,4,0.875796178344,141,49,29,275
5,4,0.761750405186,178,49,98,235
5,4,0.792349726776,209,59,93,290
7,0,0.612244897959,101,31,159,150
7,0,0.5234375,107,39,83,67
7,0,0.311688311688,148,26,186,48
7,0,0.545454545455,36,19,146,99
7,0,0.743925233645,61,37,100,199
7,0,0.738028169014,73,21,72,131
7,0,0.646153846154,55,31,130,147
7,0,0.698262243286,140,36,155,221
7,0,0.452755905512,70,30,248,115
7,0,0.781609195402,107,29,47,136
7,1,0.754385964912,67,38,46,129
7,1,0.819095477387,45,33,39,163
7,1,0.847583643123,46,25,57,228
7,1,0.765273311897,114,25,48,119
7,1,0.84289276808,56,38,25,169
7,1,0.885644768856,113,14,33,182
7,1,0.852607709751,49,22,43,188
7,1,0.888888888889,47,16,31,188
7,1,0.73631840796,65,60,46,148
7,1,0.750462107209,70,34,101,203
7,2,0.455696202532,132,16,113,54
7,2,0.803953871499,81,39,80,244
7,2,0.629213483146,54,35,130,140
7,2,0.752336448598,123,31,75,161
7,2,0.685148514851,67,33,126,173
7,2,0.576687116564,119,17,121,94
7,2,0.455555555556,88,23,173,82
7,2,0.668831168831,118,29,175,206
7,2,0.579025110783,59,12,273,196
7,2,0.698347107438,164,36,110,169
7,3,0.778625954198,112,30,57,153
7,3,0.771349862259,158,22,61,140
7,3,0.77037037037,173,39,85,208
7,3,0.836923076923,123,25,28,136
7,3,0.84388185654,58,20,54,200
7,3,0.793187347932,105,18,67,163
7,3,0.822179732314,95,33,60,215
7,3,0.811188811189,73,28,53,174
7,3,0.806378132118,82,15,70,177
7,3,0.846023688663,86,38,53,250
7,4,0.745614035088,114,19,97,170
7,4,0.663529411765,103,27,116,141
7,4,0.811671087533,69,30,41,153
7,4,0.719298245614,56,37,91,164
7,4,0.853242320819,54,42,44,250
7,4,0.813141683778,68,26,65,198
7,4,0.781893004115,43,40,66,190
7,4,0.925045703839,82,17,24,253
7,4,0.830845771144,58,20,48,167
7,4,0.817518248175,71,52,48,224
9,0,0.754010695187,79,37,55,141
9,0,0.466666666667,69,31,129,70
9,0,0.707692307692,69,20,75,115
9,0,0.528189910979,71,23,136,89
9,0,0.717678100264,39,38,69,136
9,0,0.634666666667,73,34,103,119
9,0,0.733542319749,41,24,61,117
9,0,0.586572438163,65,24,93,83
9,0,0.564315352697,84,25,80,68
9,0,0.732558139535,55,21,71,126
9,1,0.875,60,20,16,126
9,1,0.686567164179,94,23,61,92
9,1,0.826789838337,49,32,43,179
9,1,0.769230769231,59,39,57,160
9,1,0.789115646259,52,19,43,116
9,1,0.782051282051,38,30,72,183
9,1,0.730666666667,79,34,67,137
9,1,0.847006651885,43,29,40,191
9,1,0.738532110092,56,42,72,161
9,1,0.813880126183,25,16,43,129
9,2,0.606271777003,54,22,91,87
9,2,0.585751978892,60,14,143,111
9,2,0.560975609756,54,13,131,92
9,2,0.643939393939,77,7,87,85
9,2,0.503875968992,107,20,108,65
9,2,0.16,100,8,118,12
9,2,0.574712643678,120,11,100,75
9,2,0.563002680965,37,28,135,105
9,2,0.597315436242,94,25,95,89
9,2,0.558951965066,88,7,94,64
9,3,0.917355371901,65,6,14,111
9,3,0.875949367089,48,14,35,173
9,3,0.740540540541,107,19,77,137
9,3,0.892703862661,80,12,38,208
9,3,0.814814814815,34,28,32,132
9,3,0.835820895522,60,9,46,140
9,3,0.823529411765,55,24,57,189
9,3,0.867724867725,76,19,31,164
9,3,0.866817155756,46,11,48,192
9,3,0.774907749077,93,26,35,105
9,4,0.810909090909,41,20,84,223
9,4,0.871921182266,41,22,30,177
9,4,0.775,60,30,60,155
9,4,0.48231511254,90,14,147,75
9,4,0.869230769231,18,42,26,226
9,4,0.769230769231,87,10,95,175
9,4,0.695454545455,64,19,115,153
9,4,0.83885209713,44,21,52,190
9,4,0.841870824053,95,26,45,189
9,4,0.852830188679,34,15,24,113
11,0,0.627118644068,68,30,102,111
11,0,0.362068965517,36,6,142,42
11,0,0.483985765125,32,11,134,68
11,0,0.466367713004,43,19,100,52
11,0,0.627062706271,29,15,98,95
11,0,0.553191489362,37,11,94,65
11,0,0.754098360656,63,26,64,138
11,0,0.608058608059,20,15,92,83
11,0,0.700964630225,20,25,68,109
11,0,0.502673796791,96,18,75,47
11,1,0.737179487179,73,14,68,115
11,1,0.772378516624,29,17,72,151
11,1,0.744985673352,49,52,37,130
11,1,0.771134020619,46,52,59,187
11,1,0.705501618123,45,17,74,109
11,1,0.793103448276,74,14,22,69
11,1,0.658914728682,34,27,61,85
11,1,0.815028901734,43,20,44,141
11,1,0.611570247934,42,35,59,74
11,1,0.597014925373,52,38,43,60
11,2,0.627615062762,40,11,78,75
11,2,0.53807106599,36,6,85,53
11,2,0.382222222222,50,7,132,43
11,2,0.666666666667,42,25,74,99
11,2,0.804270462633,64,24,31,113
11,2,0.366666666667,69,8,68,22
11,2,0.591194968553,61,22,43,47
11,2,0.879310344828,26,23,19,153
11,2,0.378048780488,47,14,88,31
11,2,0.694063926941,49,22,45,76
11,3,0.805970149254,77,15,50,135
11,3,0.894545454545,52,7,22,123
11,3,0.882352941176,40,21,19,150
11,3,0.850704225352,30,11,42,151
11,3,0.858974358974,29,13,31,134
11,3,0.842105263158,62,10,35,120
11,3,0.68275862069,98,27,65,99
11,3,0.854304635762,39,8,36,129
11,3,0.847682119205,66,19,27,128
11,3,0.86524822695,41,7,31,122
11,4,0.803797468354,28,21,41,127
11,4,0.669064748201,51,13,79,93
11,4,0.61320754717,56,11,71,65
11,4,0.842490842491,72,16,27,115
11,4,0.713692946058,70,43,26,86
11,4,0.443438914027,82,10,113,49
11,4,0.727941176471,43,17,57,99
11,4,0.43654822335,32,8,103,43
11,4,0.679738562092,57,32,66,104
11,4,0.866141732283,37,12,39,165
5,3,0.880636604775,42,7,38,166
5,3,0.803814713896,168,24,120,295
3,3,0.896305125149,112,45,42,376
3,3,0.827067669173,195,83,55,330
3,3,0.756804214223,250,116,161,431
1,3,0.666369313113,621,52,696,747
3,3,0.771428571429,149,48,224,459
3,3,0.751027115859,152,70,233,457
5,3,0.854421768707,114,18,89,314
5,3,0.808153477218,147,55,105,337
5,3,0.867203219316,123,37,95,431
5,3,0.774774774775,175,79,71,258
5,3,0.75499092559,183,30,105,208
5,3,0.735751295337,142,31,71,142
5,3,0.874003189793,78,18,61,274
5,3,0.852173913043,193,65,54,343
5,3,0.919003115265,49,7,45,295
5,3,0.848585690516,51,16,75,255
5,3,0.949096880131,46,7,24,289
